163806 中银稳健增利 日线 前复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2009/05/25	0.3148	0.3148	0.3148	0.3148	0	0.00
2009/05/26	0.3158	0.3158	0.3158	0.3158	0	0.00
2009/05/27	0.3158	0.3158	0.3158	0.3158	0	0.00
2009/06/01	0.3158	0.3158	0.3158	0.3158	0	0.00
2009/06/02	0.3158	0.3158	0.3158	0.3158	0	0.00
2009/06/03	0.3178	0.3178	0.3178	0.3178	0	0.00
2009/06/04	0.3168	0.3168	0.3168	0.3168	0	0.00
2009/06/05	0.3168	0.3168	0.3168	0.3168	0	0.00
2009/06/08	0.3178	0.3178	0.3178	0.3178	0	0.00
2009/06/09	0.3168	0.3168	0.3168	0.3168	0	0.00
2009/06/10	0.3168	0.3168	0.3168	0.3168	0	0.00
2009/06/11	0.3168	0.3168	0.3168	0.3168	0	0.00
2009/06/12	0.3168	0.3168	0.3168	0.3168	0	0.00
2009/06/15	0.3168	0.3168	0.3168	0.3168	0	0.00
2009/06/16	0.3168	0.3168	0.3168	0.3168	0	0.00
2009/06/17	0.3168	0.3168	0.3168	0.3168	0	0.00
2009/06/18	0.3168	0.3168	0.3168	0.3168	0	0.00
2009/06/19	0.3188	0.3188	0.3188	0.3188	0	0.00
2009/06/22	0.3188	0.3188	0.3188	0.3188	0	0.00
2009/06/23	0.3158	0.3158	0.3158	0.3158	0	0.00
2009/06/24	0.3158	0.3158	0.3158	0.3158	0	0.00
2009/06/25	0.3158	0.3158	0.3158	0.3158	0	0.00
2009/06/26	0.3158	0.3158	0.3158	0.3158	0	0.00
2009/06/29	0.3158	0.3158	0.3158	0.3158	0	0.00
2009/06/30	0.3158	0.3158	0.3158	0.3158	0	0.00
2009/07/01	0.3158	0.3158	0.3158	0.3158	0	0.00
2009/07/02	0.3158	0.3158	0.3158	0.3158	0	0.00
2009/07/03	0.3158	0.3158	0.3158	0.3158	0	0.00
2009/07/06	0.3148	0.3148	0.3148	0.3148	0	0.00
2009/07/07	0.3148	0.3148	0.3148	0.3148	0	0.00
2009/07/08	0.3148	0.3148	0.3148	0.3148	0	0.00
2009/07/09	0.3148	0.3148	0.3148	0.3148	0	0.00
2009/07/10	0.3168	0.3168	0.3168	0.3168	0	0.00
2009/07/13	0.3168	0.3168	0.3168	0.3168	0	0.00
2009/07/14	0.3168	0.3168	0.3168	0.3168	0	0.00
2009/07/15	0.3168	0.3168	0.3168	0.3168	0	0.00
2009/07/16	0.3168	0.3168	0.3168	0.3168	0	0.00
2009/07/17	0.3178	0.3178	0.3178	0.3178	0	0.00
2009/07/20	0.3178	0.3178	0.3178	0.3178	0	0.00
2009/07/21	0.3178	0.3178	0.3178	0.3178	0	0.00
2009/07/22	0.3178	0.3178	0.3178	0.3178	0	0.00
2009/07/23	0.3168	0.3168	0.3168	0.3168	0	0.00
2009/07/24	0.3178	0.3178	0.3178	0.3178	0	0.00
2009/07/27	0.3188	0.3188	0.3188	0.3188	0	0.00
2009/07/28	0.3188	0.3188	0.3188	0.3188	0	0.00
2009/07/29	0.3248	0.3248	0.3248	0.3248	0	0.00
2009/07/30	0.3258	0.3258	0.3258	0.3258	0	0.00
2009/07/31	0.3248	0.3248	0.3248	0.3248	0	0.00
2009/08/03	0.3248	0.3248	0.3248	0.3248	0	0.00
2009/08/04	0.3248	0.3248	0.3248	0.3248	0	0.00
2009/08/05	0.3258	0.3258	0.3258	0.3258	0	0.00
2009/08/06	0.3248	0.3248	0.3248	0.3248	0	0.00
2009/08/07	0.3248	0.3248	0.3248	0.3248	0	0.00
2009/08/10	0.3248	0.3248	0.3248	0.3248	0	0.00
2009/08/11	0.3258	0.3258	0.3258	0.3258	0	0.00
2009/08/12	0.3238	0.3238	0.3238	0.3238	0	0.00
2009/08/13	0.3228	0.3228	0.3228	0.3228	0	0.00
2009/08/14	0.3218	0.3218	0.3218	0.3218	0	0.00
2009/08/17	0.3218	0.3218	0.3218	0.3218	0	0.00
2009/08/18	0.3228	0.3228	0.3228	0.3228	0	0.00
2009/08/19	0.3218	0.3218	0.3218	0.3218	0	0.00
2009/08/20	0.3228	0.3228	0.3228	0.3228	0	0.00
2009/08/21	0.3228	0.3228	0.3228	0.3228	0	0.00
2009/08/24	0.3228	0.3228	0.3228	0.3228	0	0.00
2009/08/25	0.3228	0.3228	0.3228	0.3228	0	0.00
2009/08/26	0.3228	0.3228	0.3228	0.3228	0	0.00
2009/08/27	0.3228	0.3228	0.3228	0.3228	0	0.00
2009/08/28	0.3238	0.3238	0.3238	0.3238	0	0.00
2009/08/31	0.3218	0.3218	0.3218	0.3218	0	0.00
2009/09/01	0.3218	0.3218	0.3218	0.3218	0	0.00
2009/09/02	0.3218	0.3218	0.3218	0.3218	0	0.00
2009/09/03	0.3228	0.3228	0.3228	0.3228	0	0.00
2009/09/04	0.3228	0.3228	0.3228	0.3228	0	0.00
2009/09/07	0.3228	0.3228	0.3228	0.3228	0	0.00
2009/09/08	0.3238	0.3238	0.3238	0.3238	0	0.00
2009/09/09	0.3238	0.3238	0.3238	0.3238	0	0.00
2009/09/10	0.3258	0.3258	0.3258	0.3258	0	0.00
2009/09/11	0.3268	0.3268	0.3268	0.3268	0	0.00
2009/09/14	0.3278	0.3278	0.3278	0.3278	0	0.00
2009/09/15	0.3268	0.3268	0.3268	0.3268	0	0.00
2009/09/16	0.3268	0.3268	0.3268	0.3268	0	0.00
2009/09/17	0.3278	0.3278	0.3278	0.3278	0	0.00
2009/09/18	0.3278	0.3278	0.3278	0.3278	0	0.00
2009/09/21	0.3268	0.3268	0.3268	0.3268	0	0.00
2009/09/22	0.3258	0.3258	0.3258	0.3258	0	0.00
2009/09/23	0.3258	0.3258	0.3258	0.3258	0	0.00
2009/09/24	0.3258	0.3258	0.3258	0.3258	0	0.00
2009/09/25	0.3258	0.3258	0.3258	0.3258	0	0.00
2009/09/28	0.3248	0.3248	0.3248	0.3248	0	0.00
2009/09/29	0.3248	0.3248	0.3248	0.3248	0	0.00
2009/09/30	0.3248	0.3248	0.3248	0.3248	0	0.00
2009/10/09	0.3258	0.3258	0.3258	0.3258	0	0.00
2009/10/12	0.3258	0.3258	0.3258	0.3258	0	0.00
